Company/Candidate Name,Role,Skill,Sub-skill,Count
"NTT DATA, Inc.",Cloud Architect (Presales),DevOps,software development,1
"NTT DATA, Inc.",Cloud Architect (Presales),DevOps,aws,1
"NTT DATA, Inc.",Cloud Architect (Presales),DevOps,azure,1
"NTT DATA, Inc.",Cloud Architect (Presales),Soft_Skills,communication skills,1
"NTT DATA, Inc.",Cloud Architect (Presales),Soft_Skills,problem solving,1
Arches,Expert Matching Associate - Night-shift,Analytics,business insights,1
Arches,Expert Matching Associate - Night-shift,Business,business development,1
Arches,Expert Matching Associate - Night-shift,Soft_Skills,english,1
Arches,Expert Matching Associate - Night-shift,Soft_Skills,ownership,1
Arches,Expert Matching Associate - Night-shift,Soft_Skills,critical thinking,1
Arches,Expert Matching Associate - Night-shift,Soft_Skills,problem solving,1
Arches,Expert Matching Associate - Night-shift,Analytics,business analysis,1
Arches,Expert Matching Associate - Night-shift,Coding,swift,1
Arches,Expert Matching Associate - Night-shift,Soft_Skills,leadership,1
Arches,Expert Matching Associate - Night-shift,Soft_Skills,flexible,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Business,strategies,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Soft_Skills,english,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Soft_Skills,communication,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Soft_Skills,communication skills,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),DevOps,software development,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Security_Network,incident response,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Security_Network,network security,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),DevOps,devops,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Soft_Skills,leadership,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Soft_Skills,flexible,1
NAB Innovation Centre Vietnam,Security Architect - Security Assurance (Cyber Defence/IAM),Business,digital,1
Simpson Strong-Tie Vietnam,IT Support Analyst,Soft_Skills,documentation,1
Simpson Strong-Tie Vietnam,IT Support Analyst,Security_Network,access control,1
Simpson Strong-Tie Vietnam,IT Support Analyst,Soft_Skills,communication,1
Simpson Strong-Tie Vietnam,IT Support Analyst,Soft_Skills,english,2
Simpson Strong-Tie Vietnam,IT Support Analyst,DevOps,software development,1
Simpson Strong-Tie Vietnam,IT Support Analyst,Soft_Skills,leadership,1
Simpson Strong-Tie Vietnam,IT Support Analyst,Soft_Skills,team building,1
Simpson Strong-Tie Vietnam,IT Support Analyst,Soft_Skills,team work,1
Anywr,Solutions Architect M/F,Business,digital,3
Anywr,Solutions Architect M/F,Soft_Skills,vietnamese,1
Anywr,Solutions Architect M/F,Soft_Skills,team building,1
Anywr,Solutions Architect M/F,Business,strategies,1
Anywr,Solutions Architect M/F,DevOps,aws,1
Anywr,Solutions Architect M/F,Coding,java,1
Anywr,Solutions Architect M/F,Soft_Skills,leadership,1
Anywr,Solutions Architect M/F,Soft_Skills,communication,1
Anywr,Solutions Architect M/F,Soft_Skills,english,2
Innity,Senior Influencer Partnership Specialist,Business,advertising,2
Innity,Senior Influencer Partnership Specialist,Business,digital,2
Innity,Senior Influencer Partnership Specialist,Business,marketing,6
Innity,Senior Influencer Partnership Specialist,Marketing,influencer marketing,2
Innity,Senior Influencer Partnership Specialist,Coding,go,1
Innity,Senior Influencer Partnership Specialist,WebD,client,1
Innity,Senior Influencer Partnership Specialist,Marketing,content marketing,1
Innity,Senior Influencer Partnership Specialist,Soft_Skills,communication,3
PropertyGuru Group,Business Development Executive,Business,digital,1
PropertyGuru Group,Business Development Executive,Soft_Skills,communication,1
PropertyGuru Group,Business Development Executive,Soft_Skills,communication skills,1
PropertyGuru Group,Business Development Executive,Soft_Skills,perseverance,1
SP Group,Business Development Manager,Business,business development,2
SP Group,Business Development Manager,Analytics,optimization,1
SP Group,Business Development Manager,Business,performance metrics,1
SP Group,Business Development Manager,WebD,client,3
SP Group,Business Development Manager,Business,strategies,1
SP Group,Business Development Manager,Analytics,financial analysis,1
SP Group,Business Development Manager,Soft_Skills,interpersonal skills,1
SP Group,Business Development Manager,Analytics,excel,1
SP Group,Business Development Manager,DevOps,powerpoint,1
Techcombank (TCB),"Expert, HR Business Partner",Business,strategies,2
Techcombank (TCB),"Expert, HR Business Partner",Business,business development,1
Techcombank (TCB),"Expert, HR Business Partner",Soft_Skills,organizational,4
Techcombank (TCB),"Expert, HR Business Partner",Soft_Skills,communication,1
Techcombank (TCB),"Expert, HR Business Partner",Soft_Skills,leadership,1
Techcombank (TCB),"Expert, HR Business Partner",Soft_Skills,people management,1
Techcombank (TCB),"Expert, HR Business Partner",Soft_Skills,english,1
Beko Vietnam,Senior Specialist - Key Account Management – MT channel,Business,business strategy,1
Beko Vietnam,Senior Specialist - Key Account Management – MT channel,Soft_Skills,english,1
Marvell Technology,System Validation Engineer - Senior,Business,digital,2
Marvell Technology,System Validation Engineer - Senior,Soft_Skills,problem solving,1
Marvell Technology,System Validation Engineer - Senior,Coding,python,1
Marvell Technology,System Validation Engineer - Senior,Coding,matlab,1
Marvell Technology,System Validation Engineer - Senior,Soft_Skills,communication,1
Marvell Technology,System Validation Engineer - Senior,Soft_Skills,team work,1
Astek Vietnam,Quality Assurance Automation Engineer,Business,digital,1
Astek Vietnam,Quality Assurance Automation Engineer,WebD,javascript,1
Astek Vietnam,Quality Assurance Automation Engineer,Business,process oriented,1
Astek Vietnam,Quality Assurance Automation Engineer,Soft_Skills,english,1
Astek Vietnam,Quality Assurance Automation Engineer,Soft_Skills,vietnamese,1
Diag Medical,Outbound Sales Specialist,Soft_Skills,adaptability,1
Diag Medical,Outbound Sales Specialist,Business,ms office,1
Diag Medical,Outbound Sales Specialist,Soft_Skills,english,1
Payoneer,Office Manager,Coding,go,2
Payoneer,Office Manager,Soft_Skills,initiative,1
Payoneer,Office Manager,Soft_Skills,communication,1
Payoneer,Office Manager,Soft_Skills,communication skills,1
Starbucks Vietnam,District Manager,Soft_Skills,leadership,3
Starbucks Vietnam,District Manager,Soft_Skills,organizational,4
Starbucks Vietnam,District Manager,Business,marketing,2
Starbucks Vietnam,District Manager,Soft_Skills,team building,1
Starbucks Vietnam,District Manager,Soft_Skills,performance management,1
Starbucks Vietnam,District Manager,Soft_Skills,creative,1
Starbucks Vietnam,District Manager,Soft_Skills,interpersonal skills,1
Starbucks Vietnam,District Manager,Soft_Skills,problem solving,1
Hakuhodo in Vietnam,HR Manager,Business,hr manager,1
Hakuhodo in Vietnam,HR Manager,Business,strategies,1
Hakuhodo in Vietnam,HR Manager,Soft_Skills,communication,2
Hakuhodo in Vietnam,HR Manager,Soft_Skills,critical thinking,1
Hakuhodo in Vietnam,HR Manager,Soft_Skills,problem solving,1
Hakuhodo in Vietnam,HR Manager,Soft_Skills,interpersonal skills,1
Hakuhodo in Vietnam,HR Manager,Soft_Skills,vietnamese,1
Nihon M&A Center Inc.,"M&A Associate Manager / M&A Senior Analyst  (HCMC, Vietnam)",WebD,client,3
Nihon M&A Center Inc.,"M&A Associate Manager / M&A Senior Analyst  (HCMC, Vietnam)",Soft_Skills,communication,1
Nihon M&A Center Inc.,"M&A Associate Manager / M&A Senior Analyst  (HCMC, Vietnam)",Soft_Skills,english,1
Nihon M&A Center Inc.,"M&A Associate Manager / M&A Senior Analyst  (HCMC, Vietnam)",Soft_Skills,interpersonal skills,1
Nihon M&A Center Inc.,"M&A Associate Manager / M&A Senior Analyst  (HCMC, Vietnam)",Soft_Skills,ownership,1
Saigon Centre Shopping Mall,"Senior Executive, Retail Leasing",Business,marketing,1
Saigon Centre Shopping Mall,"Senior Executive, Retail Leasing",Analytics,excel,1
Saigon Centre Shopping Mall,"Senior Executive, Retail Leasing",Soft_Skills,english,1
Saigon Centre Shopping Mall,"Senior Executive, Retail Leasing",Soft_Skills,vietnamese,1
BẢO VIỆT NHÂN THỌ GIA ĐỊNH,BẢO VIỆT NHÂN THỌ GIA ĐỊNH TUYỂN DỤNG,Soft_Skills,team leader,1
BẢO VIỆT NHÂN THỌ GIA ĐỊNH,BẢO VIỆT NHÂN THỌ GIA ĐỊNH TUYỂN DỤNG,Soft_Skills,flexible,1
BẢO VIỆT NHÂN THỌ GIA ĐỊNH,BẢO VIỆT NHÂN THỌ GIA ĐỊNH TUYỂN DỤNG,Soft_Skills,vietnamese,1
BẢO VIỆT NHÂN THỌ GIA ĐỊNH,BẢO VIỆT NHÂN THỌ GIA ĐỊNH TUYỂN DỤNG,Soft_Skills,team management,1
BẢO VIỆT NHÂN THỌ GIA ĐỊNH,BẢO VIỆT NHÂN THỌ GIA ĐỊNH TUYỂN DỤNG,Soft_Skills,organized,1
BẢO VIỆT NHÂN THỌ GIA ĐỊNH,BẢO VIỆT NHÂN THỌ GIA ĐỊNH TUYỂN DỤNG,Soft_Skills,communication,1
BẢO VIỆT NHÂN THỌ GIA ĐỊNH,BẢO VIỆT NHÂN THỌ GIA ĐỊNH TUYỂN DỤNG,Soft_Skills,communication skills,1
Dai-ichi Life Vietnam,Tax Senior Specialist,Business,strategies,2
Dai-ichi Life Vietnam,Tax Senior Specialist,Soft_Skills,documentation,1
Dai-ichi Life Vietnam,Tax Senior Specialist,Soft_Skills,communication,1
Dai-ichi Life Vietnam,Tax Senior Specialist,Soft_Skills,communication skills,1
Dai-ichi Life Vietnam,Tax Senior Specialist,Analytics,excel,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,leadership,5
MTI Technology,[HCM] AI Consulting and Delivery Manager,Business,strategic thinking,2
MTI Technology,[HCM] AI Consulting and Delivery Manager,Business,business development,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Business,strategies,2
MTI Technology,[HCM] AI Consulting and Delivery Manager,WebD,client,5
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,project management,4
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,team management,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Maths,algorithms,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,communication,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,communication skills,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,problem solving,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,english,2
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,vietnamese,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,flexible,1
MTI Technology,[HCM] AI Consulting and Delivery Manager,Soft_Skills,team building,1
Serdao | Digital Services & 24/7 IT Support,Senior PHP Developer,WebD,php,3
Serdao | Digital Services & 24/7 IT Support,Senior PHP Developer,Soft_Skills,communication,2
Serdao | Digital Services & 24/7 IT Support,Senior PHP Developer,Soft_Skills,english,1
Techcombank (TCB),Chuyên Viên Cao Cấp Thẩm Định Tín Dụng Doanh Nghiệp,Soft_Skills,english,1
Concentrix,Quality Assurance Supervisor,Soft_Skills,vietnamese,1
Concentrix,Quality Assurance Supervisor,Analytics,data analysis,1
Concentrix,Quality Assurance Supervisor,WebD,client,3
Concentrix,Quality Assurance Supervisor,Soft_Skills,communication,1
Concentrix,Quality Assurance Supervisor,Soft_Skills,team leader,1
Concentrix,Quality Assurance Supervisor,Soft_Skills,english,1
Chợ Tốt,Business Development Specialist (Job),Business,sales management,1
Chợ Tốt,Business Development Specialist (Job),Soft_Skills,communication,1
Chợ Tốt,Business Development Specialist (Job),Soft_Skills,communication skills,1
Chợ Tốt,Business Development Specialist (Job),Soft_Skills,presentation,1
Chợ Tốt,Business Development Specialist (Job),Soft_Skills,negotiation skills,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,vietnamese,4
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,creative,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,leadership,4
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Business,marketing,2
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Business,digital,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Business,strategies,2
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Business,business development,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,problem solving,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,communication,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,communication skills,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,strategic planning,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,english,1
Fulbright University Vietnam,Director Undergraduate of Admissions And Financial Aid,Soft_Skills,flexible,1
OPSWAT,Software Engineering Manager,Security_Network,access control,1
OPSWAT,Software Engineering Manager,Soft_Skills,project management,2
OPSWAT,Software Engineering Manager,Soft_Skills,leadership,2
OPSWAT,Software Engineering Manager,DevOps,ui,2
OPSWAT,Software Engineering Manager,DevOps,ux,1
OPSWAT,Software Engineering Manager,WebD,api,1
OPSWAT,Software Engineering Manager,Business,strategies,1
OPSWAT,Software Engineering Manager,Coding,c,1
OPSWAT,Software Engineering Manager,Soft_Skills,problem solving,1
OPSWAT,Software Engineering Manager,Business,analytical skills,1
OPSWAT,Software Engineering Manager,Soft_Skills,communication,2
OPSWAT,Software Engineering Manager,Soft_Skills,interpersonal skills,1
OPSWAT,Software Engineering Manager,Soft_Skills,communication skills,1
OPSWAT,Software Engineering Manager,Soft_Skills,documentation,1
OPSWAT,Software Engineering Manager,WebD,javascript,1
OPSWAT,Software Engineering Manager,WebD,react,1
OPSWAT,Software Engineering Manager,Soft_Skills,english,1
RMIT University,Change Manager (Procurement Champion Project - 12 months & contracted via 3rd party),Soft_Skills,communication,4
RMIT University,Change Manager (Procurement Champion Project - 12 months & contracted via 3rd party),Business,strategies,1
RMIT University,Change Manager (Procurement Champion Project - 12 months & contracted via 3rd party),Soft_Skills,leadership,2
RMIT University,Change Manager (Procurement Champion Project - 12 months & contracted via 3rd party),Soft_Skills,organizational,1
RMIT University,Change Manager (Procurement Champion Project - 12 months & contracted via 3rd party),Soft_Skills,ownership,1
RMIT University,Change Manager (Procurement Champion Project - 12 months & contracted via 3rd party),Soft_Skills,negotiation skills,1
RMIT University,Change Manager (Procurement Champion Project - 12 months & contracted via 3rd party),Soft_Skills,initiative,1
RMIT University,Change Manager (Procurement Champion Project - 12 months & contracted via 3rd party),Soft_Skills,problem solving,1
