Company/Candidate Name,Skill,Sub-skill
Canopus Advisors,Soft_Skills,communication
Canopus Advisors,Soft_Skills,communication skills
MAP Active Vietnam,Soft_Skills,team building
MAP Active Vietnam,Analytics,excel
MAP Active Vietnam,Soft_Skills,interpersonal skills
Intrepid Asia,Business,digital
Intrepid Asia,Marketing,digital marketing
Intrepid Asia,Business,marketing
Intrepid Asia,WebD,client
Intrepid Asia,WebD,node
Intrepid Asia,Business,strategies
Intrepid Asia,Soft_Skills,performance management
Intrepid Asia,Soft_Skills,initiative
Intrepid Asia,Soft_Skills,organizational
Intrepid Asia,Business,ms office
Intrepid Asia,Soft_Skills,leadership
DP World,WebD,client
DP World,Business,strategies
DP World,Business,business development
DP World,Soft_Skills,english
DP World,Soft_Skills,interpersonal skills
DP World,Business,supply chain
Edelman,Soft_Skills,communication
Edelman,Soft_Skills,vietnamese
Edelman,Soft_Skills,english
Edelman,Business,strategies
Edelman,Business,advertising
Edelman,Business,digital
Pierre Fabre Group,Coding,c
Pierre Fabre Group,Soft_Skills,team building
Pierre Fabre Group,Soft_Skills,documentation
Pierre Fabre Group,DevOps,databases
Pierre Fabre Group,Business,hr manager
Pierre Fabre Group,Soft_Skills,problem solving
Pierre Fabre Group,Soft_Skills,communication
Pierre Fabre Group,Soft_Skills,communication skills
VISTRA,Soft_Skills,english
VISTRA,Soft_Skills,communication
Masan Group,Business,digital
Masan Group,Soft_Skills,leadership
Masan Group,Soft_Skills,team building
Masan Group,Soft_Skills,project management
Masan Group,Soft_Skills,stakeholder management
Masan Group,Business,marketing
Masan Group,DevOps,software development
Masan Group,Soft_Skills,team management
Masan Group,Soft_Skills,communication
Masan Group,Soft_Skills,interpersonal skills
Masan Group,DevOps,aws
Masan Group,DevOps,azure
Masan Group,DevOps,ui
Masan Group,DevOps,ux
Amway Vietnam,Business,marketing
Amway Vietnam,Business,strategies
Amway Vietnam,Soft_Skills,creative
Amway Vietnam,Marketing,brand management
Amway Vietnam,Soft_Skills,communication
Amway Vietnam,Business,advertising
Amway Vietnam,Business,digital
Amway Vietnam,Marketing,digital marketing
Amway Vietnam,Marketing,seo
Amway Vietnam,DevOps,databases
Amway Vietnam,Marketing,market research
Amway Vietnam,Soft_Skills,leadership
Amway Vietnam,Business,strategic thinking
Amway Vietnam,Soft_Skills,people management
Amway Vietnam,Soft_Skills,interpersonal skills
Amway Vietnam,Soft_Skills,presentation
Amway Vietnam,Soft_Skills,english
Amway Vietnam,Soft_Skills,adaptability
Amway Vietnam,Soft_Skills,initiative
Amway Vietnam,Soft_Skills,organized
Amway Vietnam,Soft_Skills,vietnamese
SCC Vietnam,DevOps,software development
SCC Vietnam,Soft_Skills,english
GENUINE PARTNER GROUP,WebD,html
GENUINE PARTNER GROUP,WebD,css
GENUINE PARTNER GROUP,WebD,javascript
GENUINE PARTNER GROUP,Coding,python
GENUINE PARTNER GROUP,WebD,php
GENUINE PARTNER GROUP,Coding,ruby
GENUINE PARTNER GROUP,Coding,java
GENUINE PARTNER GROUP,WebD,angular
GENUINE PARTNER GROUP,Coding,c
GENUINE PARTNER GROUP,WebD,wordpress
Otto International,Soft_Skills,project management
Otto International,Analytics,business analysis
Otto International,Soft_Skills,critical thinking
Otto International,Soft_Skills,problem solving
Otto International,Soft_Skills,presentation
Otto International,Soft_Skills,negotiation skills
Otto International,Coding,sql
Otto International,Coding,c
Otto International,Coding,python
Otto International,WebD,javascript
Otto International,WebD,css
Otto International,DevOps,software development
Otto International,Soft_Skills,communication
Otto International,Soft_Skills,communication skills
Otto International,Soft_Skills,interpersonal skills
Otto International,Soft_Skills,flexible
Katalon,DevOps,devops
Katalon,Business,marketing
Katalon,Analytics,optimization
Katalon,Soft_Skills,problem solving
Katalon,Soft_Skills,communication
Katalon,Soft_Skills,flexible
FE CREDIT,Soft_Skills,communication
FE CREDIT,Soft_Skills,vietnamese
Newbridge,WebD,client
Newbridge,Business,supply chain
Newbridge,Business,demand planning
Newbridge,Soft_Skills,leadership
Newbridge,Soft_Skills,team management
Newbridge,Soft_Skills,english
Intrepid Asia,Business,digital
Intrepid Asia,Marketing,digital marketing
Intrepid Asia,Business,marketing
Intrepid Asia,WebD,client
Intrepid Asia,Analytics,data driven
Intrepid Asia,Soft_Skills,documentation
Intrepid Asia,Analytics,excel
Intrepid Asia,Coding,sql
Intrepid Asia,Soft_Skills,organized
Intrepid Asia,Soft_Skills,communication
Intrepid Asia,Soft_Skills,english
Intrepid Asia,Soft_Skills,leadership
XPROFILE - Integrated Human Resources Solutions,Business,marketing
XPROFILE - Integrated Human Resources Solutions,Coding,r
XPROFILE - Integrated Human Resources Solutions,Marketing,atl
XPROFILE - Integrated Human Resources Solutions,Business,advertising
XPROFILE - Integrated Human Resources Solutions,Soft_Skills,english
XPROFILE - Integrated Human Resources Solutions,Soft_Skills,initiative
XPROFILE - Integrated Human Resources Solutions,Soft_Skills,communication
GFT Technologies,Business,digital
GFT Technologies,Marketing,digital marketing
GFT Technologies,Business,marketing
GFT Technologies,Marketing,content marketing
GFT Technologies,Business,strategies
GFT Technologies,Business,lead generation
GFT Technologies,Soft_Skills,social media platforms
GFT Technologies,Soft_Skills,communication
GFT Technologies,Business,marketing automation
GFT Technologies,Business,performance metrics
GFT Technologies,Marketing,seo
GFT Technologies,Soft_Skills,creative
GFT Technologies,Soft_Skills,communication skills
GFT Technologies,Soft_Skills,english
GFT Technologies,Marketing,email marketing
GFT Technologies,Business,website optimization
GFT Technologies,Analytics,optimization
GFT Technologies,Business,google analytics
GFT Technologies,Soft_Skills,interpersonal skills
Gamuda Land (Vietnam),Soft_Skills,documentation
Gamuda Land (Vietnam),Soft_Skills,vietnamese
Gamuda Land (Vietnam),Soft_Skills,communication
Gamuda Land (Vietnam),Soft_Skills,critical thinking
DYM VIETNAM COMPANY LIMITED,Business,advertising
DYM VIETNAM COMPANY LIMITED,WebD,react
DYM VIETNAM COMPANY LIMITED,WebD,flutter
DYM VIETNAM COMPANY LIMITED,WebD,php
DYM VIETNAM COMPANY LIMITED,WebD,wordpress
DYM VIETNAM COMPANY LIMITED,Soft_Skills,problem solving
DYM VIETNAM COMPANY LIMITED,Soft_Skills,communication
DYM VIETNAM COMPANY LIMITED,DevOps,web apps
DYM VIETNAM COMPANY LIMITED,Prod_mgmt.,agile methodologies
DYM VIETNAM COMPANY LIMITED,Soft_Skills,leadership
Francia Beauty Group,Business,strategies
Francia Beauty Group,Business,marketing
Francia Beauty Group,Business,digital
Francia Beauty Group,Marketing,digital marketing
Francia Beauty Group,Soft_Skills,communication
Francia Beauty Group,Business,performance metrics
Francia Beauty Group,Business,advertising
Francia Beauty Group,Soft_Skills,organized
Francia Beauty Group,Analytics,optimization
METUB,Business,marketing
METUB,Soft_Skills,creative
METUB,Business,strategies
METUB,Business,advertising
METUB,Soft_Skills,project management
METUB,Soft_Skills,organizational
METUB,Business,digital
METUB,Soft_Skills,communication
METUB,Soft_Skills,presentation
METUB,Soft_Skills,communication skills
GFT Technologies,Business,strategies
GFT Technologies,Business,business strategy
GFT Technologies,Business,hr manager
GFT Technologies,Soft_Skills,leadership
GFT Technologies,Soft_Skills,organizational
GFT Technologies,Soft_Skills,communication
GFT Technologies,Soft_Skills,team management
GFT Technologies,Soft_Skills,english
Digiworld Corporation,Soft_Skills,organizational
Digiworld Corporation,Soft_Skills,communication
Digiworld Corporation,Analytics,data analysis
Digiworld Corporation,Soft_Skills,communication skills
Digiworld Corporation,Soft_Skills,presentation
Digiworld Corporation,Soft_Skills,english
Digiworld Corporation,Soft_Skills,vietnamese
Pro5.ai,Soft_Skills,english
Pro5.ai,Soft_Skills,communication
Pro5.ai,Soft_Skills,communication skills
Pro5.ai,Soft_Skills,problem solving
Pro5.ai,DevOps,aws
Pro5.ai,DevOps,azure
Pro5.ai,DevOps,docker
Pro5.ai,Coding,python
Pro5.ai,DevOps,software development
Pro5.ai,Coding,numpy
Pro5.ai,ML/AI,fastapi
Pro5.ai,WebD,django
Pro5.ai,WebD,js
Pro5.ai,WebD,react
Pro5.ai,WebD,angular
Pro5.ai,WebD,css
Pro5.ai,Analytics,etl
Pro5.ai,DevOps,spark
Pro5.ai,WebD,api
Pro5.ai,DevOps,devops
Pro5.ai,Coding,sql
Pro5.ai,DevOps,nosql
Pro5.ai,DevOps,mongodb
Michael Page,Marketing,brand management
Michael Page,WebD,client
Michael Page,Business,marketing
Michael Page,Marketing,market research
Michael Page,Business,strategies
Michael Page,Business,advertising
Michael Page,Business,performance metrics
Michael Page,Soft_Skills,leadership
Michael Page,Business,strategic thinking
Michael Page,Business,analytical skills
Michael Page,Soft_Skills,team management
Michael Page,Soft_Skills,communication
Michael Page,Analytics,data driven
Morrison Express,Business,strategies
Morrison Express,Soft_Skills,communication
Morrison Express,Soft_Skills,time management
Morrison Express,Soft_Skills,creative
Morrison Express,Soft_Skills,english
AIRR Labs,Business,strategies
AIRR Labs,Soft_Skills,communication
AIRR Labs,Soft_Skills,communication skills
AIRR Labs,Soft_Skills,problem solving
AIRR Labs,Soft_Skills,creative
AIRR Labs,Business,creative thinking
AIRR Labs,Soft_Skills,organized
AIRR Labs,Business,digital
AIRR Labs,Soft_Skills,adaptability
AS White Global,Analytics,data analysis
AS White Global,Analytics,business analysis
AS White Global,Soft_Skills,project management
AS White Global,Soft_Skills,communication
AS White Global,Soft_Skills,communication skills
AS White Global,Business,analytical skills
Miraiku Little Hands Kindergarten,Business,marketing
Miraiku Little Hands Kindergarten,Soft_Skills,problem solving
Miraiku Little Hands Kindergarten,Soft_Skills,communication
FE CREDIT,Business,business plan
FE CREDIT,Analytics,optimization
FE CREDIT,Analytics,business analysis
FE CREDIT,Coding,sql
Terumo Asia Pacific,Business,marketing
Terumo Asia Pacific,Soft_Skills,vietnamese
